movie_odid,display_name,chart_date,revenue,total_revenue
232350100,Daddy’s Home,2016-04-24,2932649,21215368
232350100,Daddy’s Home,2016-05-01,2200003,23415371
232350100,Daddy’s Home,2016-05-08,1947445,25362816
232350100,Daddy’s Home,2016-05-15,1580462,26943278
232350100,Daddy’s Home,2016-05-22,1602493,28545771
232350100,Daddy’s Home,2016-05-29,1301242,29847013
232350100,Daddy’s Home,2016-06-05,1070425,30917438
232350100,Daddy’s Home,2016-06-12,947321,31864759
232350100,Daddy’s Home,2016-06-19,916789,32781548
232350100,Daddy’s Home,2016-06-26,850948,33632496
232350100,Daddy’s Home,2016-07-03,678531,34311027
232350100,Daddy’s Home,2016-07-10,598931,34909958
232350100,Daddy’s Home,2016-07-17,559412,35469370
232350100,Daddy’s Home,2016-07-24,566020,36035390
232350100,Daddy’s Home,2016-07-31,468452,36503842
232350100,Daddy’s Home,2016-08-07,303110,36806952
232360100,Precious Cargo,2016-07-03,1168427,1168427
232360100,Precious Cargo,2016-07-10,850412,2018839
232360100,Precious Cargo,2016-07-17,538826,2557665
232440100,Northmen — A Viking Saga,2015-08-23,542116,542116
232440100,Northmen — A Viking Saga,2015-08-30,316021,858137
232500100,Ratchet and Clank,2016-09-18,744261,744261
232500100,Ratchet and Clank,2016-09-25,660797,1405058
232500100,Ratchet and Clank,2016-10-02,457428,1862486
232520100,Truth,2016-02-07,621097,621097
232520100,Truth,2016-02-14,389901,1010998
232620100,The Lobster,2016-08-07,750629,750629
232620100,The Lobster,2016-08-14,431899,1182528
232830100,Legend,2016-04-03,905102,905102
232830100,Legend,2016-04-10,702256,1607358
232830100,Legend,2016-04-17,400716,2008074
232850100,Nine Lives,2016-12-04,1685333,1685333
232850100,Nine Lives,2016-12-11,1277709,2963042
232850100,Nine Lives,2016-12-18,990087,3953129
232850100,Nine Lives,2016-12-25,788609,4741738
232850100,Nine Lives,2017-01-01,1001083,5742821
232850100,Nine Lives,2017-01-08,574658,6317479
232870100,Don’t Breathe,2016-12-11,650029,650029
232870100,Don’t Breathe,2016-12-18,1024156,1674185
232870100,Don’t Breathe,2016-12-25,707029,2381214
232870100,Don’t Breathe,2017-01-01,699116,3080330
232870100,Don’t Breathe,2017-01-08,626533,3706863
232870100,Don’t Breathe,2017-01-15,542911,4249774
232870100,Don’t Breathe,2017-01-22,352273,4602047
232870100,Don’t Breathe,2018-10-21,64804,4666851
232870100,Don’t Breathe,2018-10-28,43047,4709898
232870100,Don’t Breathe,2018-11-04,37766,4747664
232870100,Don’t Breathe,2019-04-07,43060,4790724
232880100,Almost Christmas,2017-03-12,718040,718040
232880100,Almost Christmas,2017-03-19,432932,1150972
232890100,Valerian and the City of a Thousand Planets,2017-11-26,2199811,2199811
232890100,Valerian and the City of a Thousand Planets,2017-12-03,1944611,4144422
232890100,Valerian and the City of a Thousand Planets,2017-12-10,1445803,5590225
232890100,Valerian and the City of a Thousand Planets,2017-12-17,971990,6562215
232890100,Valerian and the City of a Thousand Planets,2017-12-24,628749,7190964
232890100,Valerian and the City of a Thousand Planets,2017-12-31,296227,7487191
232900100,The Girl on the Train,2017-02-19,2148103,2148103
232900100,The Girl on the Train,2017-02-26,2202422,4350525
232900100,The Girl on the Train,2017-03-05,1510435,5860960
232900100,The Girl on the Train,2017-03-12,1473535,7334495
232900100,The Girl on the Train,2017-03-19,1182977,8517472
232900100,The Girl on the Train,2017-03-26,913719,9431191
232900100,The Girl on the Train,2017-04-02,466710,9897901
232900100,The Girl on the Train,2017-04-09,356658,10254559
232900100,The Girl on the Train,2017-04-16,232258,10486817
232910100,Keanu,2016-09-04,1463669,1463669
232910100,Keanu,2016-09-11,1346278,2809947
232910100,Keanu,2016-09-18,982306,3792253
232910100,Keanu,2016-09-25,833527,4625780
232910100,Keanu,2016-10-02,644248,5270028
232910100,Keanu,2016-10-09,448979,5719007
232910100,Keanu,2016-10-16,279386,5998393
233010100,Snatched,2017-08-20,3886765,3886765
233010100,Snatched,2017-08-27,3673268,7560033
233010100,Snatched,2017-09-03,2529675,10089708
233010100,Snatched,2017-09-10,1960291,12049999
233010100,Snatched,2017-09-17,1468615,13518614
233010100,Snatched,2017-09-24,1225140,14743754
233010100,Snatched,2017-10-01,801628,15545382
233010100,Snatched,2017-10-08,702513,16247895
233010100,Snatched,2017-10-15,556014,16803909
233010100,Snatched,2017-10-22,452583,17256492
233010100,Snatched,2017-10-29,307683,17564175
233010100,Snatched,2017-11-05,324183,17888358
233010100,Snatched,2017-11-12,256688,18145046
233620100,Sully,2017-01-01,4831482,4831482
233620100,Sully,2017-01-08,3842381,8673863
233620100,Sully,2017-01-15,2210493,10884356
233620100,Sully,2017-01-22,1393792,12278148
233620100,Sully,2017-01-29,990464,13268612
233620100,Sully,2017-02-05,766543,14035155
233620100,Sully,2017-02-12,546996,14582151
233620100,Sully,2017-02-19,429940,15012091
233620100,Sully,2017-02-26,319783,15331874
234240100,The Runner,2015-08-30,1037486,1037486
234240100,The Runner,2015-09-06,555667,1593153
234410100,Allied,2017-03-05,1297862,1297862
234410100,Allied,2017-03-12,1318691,2616553
234410100,Allied,2017-03-19,1087894,3704447
234410100,Allied,2017-03-26,943686,4648133
234410100,Allied,2017-04-02,430625,5078758
234410100,Allied,2017-04-09,310075,5388833
234410100,Allied,2017-04-16,210319,5599152
234550100,Collateral Beauty,2017-04-16,1971561,1971561
234550100,Collateral Beauty,2017-04-23,1788522,3760083
234550100,Collateral Beauty,2017-04-30,1096996,4857079
234550100,Collateral Beauty,2017-05-07,866050,5723129
234550100,Collateral Beauty,2017-05-14,667246,6390375
234550100,Collateral Beauty,2017-05-21,586452,6976827
234550100,Collateral Beauty,2017-05-28,524995,7501822
234550100,Collateral Beauty,2017-06-04,337538,7839360
234710100,Pitch Perfect 3,2018-03-25,1457937,1457937
234710100,Pitch Perfect 3,2018-04-01,1819411,3277348
234710100,Pitch Perfect 3,2018-04-08,1144774,4422122
234710100,Pitch Perfect 3,2018-04-15,886366,5308488
234710100,Pitch Perfect 3,2018-04-22,723465,6031953
234710100,Pitch Perfect 3,2018-04-29,582894,6614847
234710100,Pitch Perfect 3,2018-05-06,620917,7235764
234710100,Pitch Perfect 3,2018-05-13,480015,7715779
234940100,Indignation,2016-11-13,564531,564531
234940100,Indignation,2016-11-20,372933,937464
234980100,The Promise,2017-07-23,320817,320817
234980100,The Promise,2017-07-30,212180,532997
235070100,LBJ,2018-02-18,537662,537662
235070100,LBJ,2018-02-25,417630,955292
235080100,Murder on the Orient Express,2018-03-11,1245744,1245744
235080100,Murder on the Orient Express,2018-03-18,1186861,2432605
235080100,Murder on the Orient Express,2018-03-25,789554,3222159
235080100,Murder on the Orient Express,2018-04-01,881101,4103260
235080100,Murder on the Orient Express,2018-04-08,649689,4752949
235080100,Murder on the Orient Express,2018-04-15,446838,5199787
235080100,Murder on the Orient Express,2018-04-22,449450,5649237
235180100,Going in Style,2017-08-13,2159802,2159802
235180100,Going in Style,2017-08-20,2030446,4190248
235180100,Going in Style,2017-08-27,1611592,5801840
235180100,Going in Style,2017-09-03,1384390,7186230
235180100,Going in Style,2017-09-10,1142868,8329098
235180100,Going in Style,2017-09-17,946275,9275373
235180100,Going in Style,2017-09-24,921949,10197322
235180100,Going in Style,2017-10-01,578555,10775877
235180100,Going in Style,2017-10-08,497354,11273231
235180100,Going in Style,2017-10-15,412717,11685948
235180100,Going in Style,2017-10-22,245715,11931663
235180100,Going in Style,2018-10-21,107901,12039564
235180100,Going in Style,2018-10-28,59730,12099294
235180100,Going in Style,2018-11-04,55017,12154311
235180100,Going in Style,2018-11-11,56894,12211205
235180100,Going in Style,2018-11-18,47859,12259064
235180100,Going in Style,2018-11-25,49813,12308877
235180100,Going in Style,2018-12-02,35568,12344445
235180100,Going in Style,2018-12-09,32258,12376703
235180100,Going in Style,2019-02-10,40630,12417333
235190100,Split,2017-05-21,4112568,4112568
235190100,Split,2017-05-28,3569220,7681788
235190100,Split,2017-06-04,2224927,9906715
235190100,Split,2017-06-11,1671390,11578105
235190100,Split,2017-06-18,1399009,12977114
235190100,Split,2017-06-25,1156156,14133270
235190100,Split,2017-07-02,680812,14814082
235190100,Split,2017-07-09,540998,15355080
235190100,Split,2017-07-16,439210,15794290
235190100,Split,2017-07-23,405345,16199635
235190100,Split,2017-07-30,339184,16538819
235190100,Split,2017-08-06,187043,16725862
235190100,Split,2018-12-30,124308,16850170
235190100,Split,2019-01-06,94573,16944743
235190100,Split,2019-01-13,133255,17077998
235190100,Split,2019-01-20,210550,17288548
235190100,Split,2019-01-27,154489,17443037
235190100,Split,2019-02-03,101906,17544943
235190100,Split,2019-02-10,53428,17598371
235190100,Split,2019-03-31,63010,17661381
235190100,Split,2019-04-07,131688,17793069
235200100,The Equalizer 2,2018-12-16,1763766,1763766
235200100,The Equalizer 2,2018-12-23,1108775,2872541
235200100,The Equalizer 2,2018-12-30,862827,3735368
235200100,The Equalizer 2,2019-01-06,736433,4471801
235200100,The Equalizer 2,2019-01-13,543585,5015386
235200100,The Equalizer 2,2019-01-20,540511,5555897
235200100,The Equalizer 2,2019-01-27,418818,5974715
235200100,The Equalizer 2,2019-02-03,322704,6297419
235200100,The Equalizer 2,2019-02-10,237482,6534901
235200100,The Equalizer 2,2019-02-17,147799,6682700
235200100,The Equalizer 2,2019-02-24,130154,6812854
235200100,The Equalizer 2,2019-03-03,209810,7022664
235200100,The Equalizer 2,2019-03-10,195393,7218057
235200100,The Equalizer 2,2019-03-17,306250,7524307
235200100,The Equalizer 2,2019-03-24,98338,7622645
235620100,Rampage,2018-07-22,3945279,3945279
235620100,Rampage,2018-07-29,3238713,7183992
235620100,Rampage,2018-08-05,2267143,9451135
235620100,Rampage,2018-08-12,1561268,11012403
235620100,Rampage,2018-08-19,1059481,12071884
235620100,Rampage,2018-08-26,867367,12939251
235620100,Rampage,2018-09-02,717756,13657007
235620100,Rampage,2018-09-09,598730,14255737
235620100,Rampage,2018-09-16,464461,14720198
235620100,Rampage,2018-09-23,385789,15105987
235620100,Rampage,2018-09-30,321866,15427853
235620100,Rampage,2018-10-07,306815,15734668
235620100,Rampage,2018-10-14,362167,16096835
235620100,Rampage,2018-10-21,240361,16337196
235620100,Rampage,2018-10-28,182020,16519216
235620100,Rampage,2018-11-04,127131,16646347
235620100,Rampage,2018-11-11,109371,16755718
235620100,Rampage,2018-11-18,95912,16851630
235620100,Rampage,2018-11-25,82750,16934380
235620100,Rampage,2018-12-02,65550,16999930
235620100,Rampage,2018-12-09,61444,17061374
235620100,Rampage,2018-12-16,56970,17118344
235620100,Rampage,2018-12-23,54201,17172545
235620100,Rampage,2018-12-30,53823,17226368
235620100,Rampage,2019-01-06,45541,17271909
235620100,Rampage,2019-01-13,40064,17311973
235620100,Rampage,2019-01-20,42409,17354382
235620100,Rampage,2019-01-27,38198,17392580
235620100,Rampage,2019-02-03,37583,17430163
235810100,Wilson,2017-07-23,345621,345621
235810100,Wilson,2017-07-30,228548,574169
236010100,Swiss Army Man,2016-10-09,699481,699481
236010100,Swiss Army Man,2016-10-16,444858,1144339
236100100,War Pigs,2015-12-13,723238,723238
236100100,War Pigs,2015-12-20,432663,1155901
236230100,Mile 22,2018-11-18,1307259,1307259
236230100,Mile 22,2018-11-25,958755,2266014
236230100,Mile 22,2018-12-02,735905,3001919
236230100,Mile 22,2018-12-09,674680,3676599
236230100,Mile 22,2018-12-16,536890,4213489
236230100,Mile 22,2018-12-23,463046,4676535
236230100,Mile 22,2018-12-30,386835,5063370
236230100,Mile 22,2019-01-06,241828,5305198
236230100,Mile 22,2019-01-13,166128,5471326
236230100,Mile 22,2019-01-20,128226,5599552
236230100,Mile 22,2019-01-27,107633,5707185
236230100,Mile 22,2019-02-03,94318,5801503
236230100,Mile 22,2019-02-10,70493,5871996
236230100,Mile 22,2019-02-17,62947,5934943
236230100,Mile 22,2019-02-24,68712,6003655
236230100,Mile 22,2019-03-03,54624,6058279
236230100,Mile 22,2019-03-10,50626,6108905
236230100,Mile 22,2019-03-24,40492,6149397
236230100,Mile 22,2019-04-07,38670,6188067
236430100,Solo: A Star Wars Story,2018-09-30,781774,781774
236430100,Solo: A Star Wars Story,2018-10-07,687188,1468962
236430100,Solo: A Star Wars Story,2018-10-14,531380,2000342
236430100,Solo: A Star Wars Story,2018-10-21,469629,2469971
236430100,Solo: A Star Wars Story,2018-10-28,397258,2867229
236430100,Solo: A Star Wars Story,2018-11-04,278196,3145425
236430100,Solo: A Star Wars Story,2018-11-11,209718,3355143
236430100,Solo: A Star Wars Story,2018-11-18,143192,3498335
236430100,Solo: A Star Wars Story,2018-11-25,112082,3610417
236430100,Solo: A Star Wars Story,2018-12-02,85539,3695956
236430100,Solo: A Star Wars Story,2018-12-09,71684,3767640
236430100,Solo: A Star Wars Story,2018-12-16,70374,3838014
236430100,Solo: A Star Wars Story,2018-12-23,67069,3905083
236430100,Solo: A Star Wars Story,2018-12-30,67005,3972088
236430100,Solo: A Star Wars Story,2019-01-06,58712,4030800
236430100,Solo: A Star Wars Story,2019-01-13,41826,4072626
236430100,Solo: A Star Wars Story,2019-01-20,32264,4104890
236440100,90 Minutes in Heaven,2016-01-10,727066,727066
236440100,90 Minutes in Heaven,2016-01-17,438392,1165458
236490100,The Happytime Murders,2018-12-09,932401,932401
236490100,The Happytime Murders,2018-12-16,674993,1607394
236490100,The Happytime Murders,2018-12-23,430681,2038075
236490100,The Happytime Murders,2018-12-30,295115,2333190
236490100,The Happytime Murders,2019-01-06,194541,2527731
236490100,The Happytime Murders,2019-01-13,149545,2677276
236490100,The Happytime Murders,2019-01-20,98456,2775732
236490100,The Happytime Murders,2019-01-27,70793,2846525
236490100,The Happytime Murders,2019-02-03,61794,2908319
236490100,The Happytime Murders,2019-02-10,63586,2971905
236490100,The Happytime Murders,2019-02-17,56355,3028260
236490100,The Happytime Murders,2019-02-24,56048,3084308
236490100,The Happytime Murders,2019-03-03,40341,3124649
236490100,The Happytime Murders,2019-03-10,52718,3177367
236490100,The Happytime Murders,2019-03-24,33305,3210672
236880100,Father Figures,2018-04-08,2104023,2104023
236880100,Father Figures,2018-04-15,2505995,4610018
236880100,Father Figures,2018-04-22,1725955,6335973
236880100,Father Figures,2018-04-29,1105477,7441450
236880100,Father Figures,2018-05-06,867107,8308557
236880100,Father Figures,2018-05-13,704595,9013152
236880100,Father Figures,2018-05-20,581394,9594546
236880100,Father Figures,2018-05-27,446589,10041135
236880100,Father Figures,2018-06-03,385223,10426358
236880100,Father Figures,2018-06-10,230276,10656634
237000100,Stronger,2017-12-24,655985,655985
237000100,Stronger,2017-12-31,499953,1155938
237000100,Stronger,2018-01-07,295329,1451267
237000100,Stronger,2018-01-21,405597,1856864
237000100,Stronger,2018-01-28,388120,2244984
237310100,Mother’s Day,2016-08-07,3760667,3760667
237310100,Mother’s Day,2016-08-14,4443407,8204074
237310100,Mother’s Day,2016-08-21,2910470,11114544
237310100,Mother’s Day,2016-08-28,1778371,12892915
237310100,Mother’s Day,2016-09-04,1080110,13973025
237310100,Mother’s Day,2016-09-11,748263,14721288
237310100,Mother’s Day,2016-09-18,449421,15170709
237310100,Mother’s Day,2016-09-25,291232,15461941
237380100,Jurassic World: Fallen Kingdom,2018-09-23,1416261,1416261
237380100,Jurassic World: Fallen Kingdom,2018-09-30,1383182,2799443
237380100,Jurassic World: Fallen Kingdom,2018-10-07,866467,3665910
237380100,Jurassic World: Fallen Kingdom,2018-10-14,631464,4297374
237380100,Jurassic World: Fallen Kingdom,2018-10-21,534909,4832283
237380100,Jurassic World: Fallen Kingdom,2018-10-28,480075,5312358
237380100,Jurassic World: Fallen Kingdom,2018-11-04,385278,5697636
237380100,Jurassic World: Fallen Kingdom,2018-11-11,285946,5983582
237380100,Jurassic World: Fallen Kingdom,2018-11-18,277122,6260704
237380100,Jurassic World: Fallen Kingdom,2018-11-25,221378,6482082
237380100,Jurassic World: Fallen Kingdom,2018-12-02,171520,6653602
237380100,Jurassic World: Fallen Kingdom,2018-12-09,123228,6776830
237380100,Jurassic World: Fallen Kingdom,2018-12-16,100182,6877012
237380100,Jurassic World: Fallen Kingdom,2018-12-23,100603,6977615
237380100,Jurassic World: Fallen Kingdom,2018-12-30,109113,7086728
237380100,Jurassic World: Fallen Kingdom,2019-01-06,96953,7183681
237380100,Jurassic World: Fallen Kingdom,2019-01-13,72938,7256619
237380100,Jurassic World: Fallen Kingdom,2019-01-20,77002,7333621
237380100,Jurassic World: Fallen Kingdom,2019-01-27,62984,7396605
237380100,Jurassic World: Fallen Kingdom,2019-02-03,56193,7452798
237380100,Jurassic World: Fallen Kingdom,2019-02-10,119655,7572453
237380100,Jurassic World: Fallen Kingdom,2019-02-17,132913,7705366
237380100,Jurassic World: Fallen Kingdom,2019-02-24,461989,8167355
237380100,Jurassic World: Fallen Kingdom,2019-03-03,90139,8257494
237430100,Baywatch,2017-09-03,3894205,3894205
237430100,Baywatch,2017-09-10,5442230,9336435
237430100,Baywatch,2017-09-17,4663750,14000185
237430100,Baywatch,2017-09-24,3639387,17639572
237430100,Baywatch,2017-10-01,1677717,19317289
237430100,Baywatch,2017-10-08,1127459,20444748
237430100,Baywatch,2017-10-15,913785,21358533
237430100,Baywatch,2017-10-22,760200,22118733
237430100,Baywatch,2017-10-29,612934,22731667
237430100,Baywatch,2017-11-05,472041,23203708
237430100,Baywatch,2017-11-12,320198,23523906
237430100,Baywatch,2018-10-14,195661,23719567
237430100,Baywatch,2018-10-21,75103,23794670
237430100,Baywatch,2018-10-28,43047,23837717
237430100,Baywatch,2018-11-04,40719,23878436
237430100,Baywatch,2018-11-11,42718,23921154
